-10.36237813179021,1,2,0.25,0.05,0.05
-6.368395061728394,2,2,0.25,0.05,0.05
-6.368518518518518,3,2,0.25,0.05,0.05
-10.36237813179021,1,2,0.25,0.1,0.05
-6.368395061728394,2,2,0.25,0.1,0.05
-6.368518518518518,3,2,0.25,0.1,0.05
-10.36237813179021,1,2,0.25,0.15000000000000002,0.05
-6.368395061728394,2,2,0.25,0.15000000000000002,0.05
-6.368518518518518,3,2,0.25,0.15000000000000002,0.05
-10.317258760935143,1,2,0.25,0.05,0.1
-6.367777777777778,2,2,0.25,0.05,0.1
-6.368518518518518,3,2,0.25,0.05,0.1
-10.317258760935143,1,2,0.25,0.1,0.1
-6.367777777777778,2,2,0.25,0.1,0.1
-6.368518518518518,3,2,0.25,0.1,0.1
-10.317258760935143,1,2,0.25,0.15000000000000002,0.1
-6.367777777777778,2,2,0.25,0.15000000000000002,0.1
-6.368518518518518,3,2,0.25,0.15000000000000002,0.1
-10.272807631084433,1,2,0.25,0.05,0.15000000000000002
-6.367407407407408,2,2,0.25,0.05,0.15000000000000002
-6.368518518518518,3,2,0.25,0.05,0.15000000000000002
-10.272807631084433,1,2,0.25,0.1,0.15000000000000002
-6.367407407407408,2,2,0.25,0.1,0.15000000000000002
-6.368518518518518,3,2,0.25,0.1,0.15000000000000002
-10.272807631084433,1,2,0.25,0.15000000000000002,0.15000000000000002
-6.367407407407408,2,2,0.25,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,2,0.25,0.15000000000000002,0.15000000000000002
-10.240398384981074,1,2,0.25,0.05,0.2
-6.366913580246914,2,2,0.25,0.05,0.2
-6.368518518518518,3,2,0.25,0.05,0.2
-10.240398384981074,1,2,0.25,0.1,0.2
-6.366913580246914,2,2,0.25,0.1,0.2
-6.368518518518518,3,2,0.25,0.1,0.2
-10.240398384981074,1,2,0.25,0.15000000000000002,0.2
-6.366913580246914,2,2,0.25,0.15000000000000002,0.2
-6.368518518518518,3,2,0.25,0.15000000000000002,0.2
-10.210095486380727,1,2,0.25,0.05,0.25
-6.366975308641975,2,2,0.25,0.05,0.25
-6.368148148148148,3,2,0.25,0.05,0.25
-10.210095486380727,1,2,0.25,0.1,0.25
-6.366975308641975,2,2,0.25,0.1,0.25
-6.368148148148148,3,2,0.25,0.1,0.25
-10.210095486380727,1,2,0.25,0.15000000000000002,0.25
-6.366975308641975,2,2,0.25,0.15000000000000002,0.25
-6.368148148148148,3,2,0.25,0.15000000000000002,0.25
-10.36237813179021,1,3,0.25,0.05,0.05
-6.368395061728394,2,3,0.25,0.05,0.05
-6.368518518518518,3,3,0.25,0.05,0.05
-10.36237813179021,1,3,0.25,0.1,0.05
-6.368395061728394,2,3,0.25,0.1,0.05
-6.368518518518518,3,3,0.25,0.1,0.05
-10.36237813179021,1,3,0.25,0.15000000000000002,0.05
-6.368395061728394,2,3,0.25,0.15000000000000002,0.05
-6.368518518518518,3,3,0.25,0.15000000000000002,0.05
-10.317258760935143,1,3,0.25,0.05,0.1
-6.367777777777778,2,3,0.25,0.05,0.1
-6.368518518518518,3,3,0.25,0.05,0.1
-10.317258760935143,1,3,0.25,0.1,0.1
-6.367777777777778,2,3,0.25,0.1,0.1
-6.368518518518518,3,3,0.25,0.1,0.1
-10.317258760935143,1,3,0.25,0.15000000000000002,0.1
-6.367777777777778,2,3,0.25,0.15000000000000002,0.1
-6.368518518518518,3,3,0.25,0.15000000000000002,0.1
-10.272807631084433,1,3,0.25,0.05,0.15000000000000002
-6.367407407407408,2,3,0.25,0.05,0.15000000000000002
-6.368518518518518,3,3,0.25,0.05,0.15000000000000002
-10.272807631084433,1,3,0.25,0.1,0.15000000000000002
-6.367407407407408,2,3,0.25,0.1,0.15000000000000002
-6.368518518518518,3,3,0.25,0.1,0.15000000000000002
-10.272807631084433,1,3,0.25,0.15000000000000002,0.15000000000000002
-6.367407407407408,2,3,0.25,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,3,0.25,0.15000000000000002,0.15000000000000002
-10.240398384981074,1,3,0.25,0.05,0.2
-6.366913580246914,2,3,0.25,0.05,0.2
-6.368518518518518,3,3,0.25,0.05,0.2
-10.240398384981074,1,3,0.25,0.1,0.2
-6.366913580246914,2,3,0.25,0.1,0.2
-6.368518518518518,3,3,0.25,0.1,0.2
-10.240398384981074,1,3,0.25,0.15000000000000002,0.2
-6.366913580246914,2,3,0.25,0.15000000000000002,0.2
-6.368518518518518,3,3,0.25,0.15000000000000002,0.2
-10.210095486380727,1,3,0.25,0.05,0.25
-6.366975308641975,2,3,0.25,0.05,0.25
-6.368148148148148,3,3,0.25,0.05,0.25
-10.210095486380727,1,3,0.25,0.1,0.25
-6.366975308641975,2,3,0.25,0.1,0.25
-6.368148148148148,3,3,0.25,0.1,0.25
-10.210095486380727,1,3,0.25,0.15000000000000002,0.25
-6.366975308641975,2,3,0.25,0.15000000000000002,0.25
-6.368148148148148,3,3,0.25,0.15000000000000002,0.25
-10.312230224894561,1,2,0.5,0.05,0.05
-6.36962962962963,2,2,0.5,0.05,0.05
-6.368518518518518,3,2,0.5,0.05,0.05
-10.312230224894561,1,2,0.5,0.1,0.05
-6.36962962962963,2,2,0.5,0.1,0.05
-6.368518518518518,3,2,0.5,0.1,0.05
-10.312230224894561,1,2,0.5,0.15000000000000002,0.05
-6.36962962962963,2,2,0.5,0.15000000000000002,0.05
-6.368518518518518,3,2,0.5,0.15000000000000002,0.05
-10.30527534048557,1,2,0.5,0.05,0.1
-6.369999999999999,2,2,0.5,0.05,0.1
-6.368518518518518,3,2,0.5,0.05,0.1
-10.30527534048557,1,2,0.5,0.1,0.1
-6.369999999999999,2,2,0.5,0.1,0.1
-6.368518518518518,3,2,0.5,0.1,0.1
-10.30527534048557,1,2,0.5,0.15000000000000002,0.1
-6.369999999999999,2,2,0.5,0.15000000000000002,0.1
-6.368518518518518,3,2,0.5,0.15000000000000002,0.1
-10.277143537673593,1,2,0.5,0.05,0.15000000000000002
-6.37037037037037,2,2,0.5,0.05,0.15000000000000002
-6.368518518518518,3,2,0.5,0.05,0.15000000000000002
-10.277143537673593,1,2,0.5,0.1,0.15000000000000002
-6.37037037037037,2,2,0.5,0.1,0.15000000000000002
-6.368518518518518,3,2,0.5,0.1,0.15000000000000002
-10.277143537673593,1,2,0.5,0.15000000000000002,0.15000000000000002
-6.37037037037037,2,2,0.5,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,2,0.5,0.15000000000000002,0.15000000000000002
-10.2535930525211,1,2,0.5,0.05,0.2
-6.37037037037037,2,2,0.5,0.05,0.2
-6.368518518518518,3,2,0.5,0.05,0.2
-10.2535930525211,1,2,0.5,0.1,0.2
-6.37037037037037,2,2,0.5,0.1,0.2
-6.368518518518518,3,2,0.5,0.1,0.2
-10.2535930525211,1,2,0.5,0.15000000000000002,0.2
-6.37037037037037,2,2,0.5,0.15000000000000002,0.2
-6.368518518518518,3,2,0.5,0.15000000000000002,0.2
-10.232790606909646,1,2,0.5,0.05,0.25
-6.3701234567901235,2,2,0.5,0.05,0.25
-6.368148148148148,3,2,0.5,0.05,0.25
-10.232790606909646,1,2,0.5,0.1,0.25
-6.3701234567901235,2,2,0.5,0.1,0.25
-6.368148148148148,3,2,0.5,0.1,0.25
-10.232790606909646,1,2,0.5,0.15000000000000002,0.25
-6.3701234567901235,2,2,0.5,0.15000000000000002,0.25
-6.368148148148148,3,2,0.5,0.15000000000000002,0.25
-10.312230224894561,1,3,0.5,0.05,0.05
-6.36962962962963,2,3,0.5,0.05,0.05
-6.368518518518518,3,3,0.5,0.05,0.05
-10.312230224894561,1,3,0.5,0.1,0.05
-6.36962962962963,2,3,0.5,0.1,0.05
-6.368518518518518,3,3,0.5,0.1,0.05
-10.312230224894561,1,3,0.5,0.15000000000000002,0.05
-6.36962962962963,2,3,0.5,0.15000000000000002,0.05
-6.368518518518518,3,3,0.5,0.15000000000000002,0.05
-10.30527534048557,1,3,0.5,0.05,0.1
-6.369999999999999,2,3,0.5,0.05,0.1
-6.368518518518518,3,3,0.5,0.05,0.1
-10.30527534048557,1,3,0.5,0.1,0.1
-6.369999999999999,2,3,0.5,0.1,0.1
-6.368518518518518,3,3,0.5,0.1,0.1
-10.30527534048557,1,3,0.5,0.15000000000000002,0.1
-6.369999999999999,2,3,0.5,0.15000000000000002,0.1
-6.368518518518518,3,3,0.5,0.15000000000000002,0.1
-10.277143537673593,1,3,0.5,0.05,0.15000000000000002
-6.37037037037037,2,3,0.5,0.05,0.15000000000000002
-6.368518518518518,3,3,0.5,0.05,0.15000000000000002
-10.277143537673593,1,3,0.5,0.1,0.15000000000000002
-6.37037037037037,2,3,0.5,0.1,0.15000000000000002
-6.368518518518518,3,3,0.5,0.1,0.15000000000000002
-10.277143537673593,1,3,0.5,0.15000000000000002,0.15000000000000002
-6.37037037037037,2,3,0.5,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,3,0.5,0.15000000000000002,0.15000000000000002
-10.2535930525211,1,3,0.5,0.05,0.2
-6.37037037037037,2,3,0.5,0.05,0.2
-6.368518518518518,3,3,0.5,0.05,0.2
-10.2535930525211,1,3,0.5,0.1,0.2
-6.37037037037037,2,3,0.5,0.1,0.2
-6.368518518518518,3,3,0.5,0.1,0.2
-10.2535930525211,1,3,0.5,0.15000000000000002,0.2
-6.37037037037037,2,3,0.5,0.15000000000000002,0.2
-6.368518518518518,3,3,0.5,0.15000000000000002,0.2
-10.232790606909646,1,3,0.5,0.05,0.25
-6.3701234567901235,2,3,0.5,0.05,0.25
-6.368148148148148,3,3,0.5,0.05,0.25
-10.232790606909646,1,3,0.5,0.1,0.25
-6.3701234567901235,2,3,0.5,0.1,0.25
-6.368148148148148,3,3,0.5,0.1,0.25
-10.232790606909646,1,3,0.5,0.15000000000000002,0.25
-6.3701234567901235,2,3,0.5,0.15000000000000002,0.25
-6.368148148148148,3,3,0.5,0.15000000000000002,0.25
-10.137219447533,1,2,0.75,0.05,0.05
-6.369074074074074,2,2,0.75,0.05,0.05
-6.368518518518518,3,2,0.75,0.05,0.05
-10.137219447533,1,2,0.75,0.1,0.05
-6.369074074074074,2,2,0.75,0.1,0.05
-6.368518518518518,3,2,0.75,0.1,0.05
-10.137219447533,1,2,0.75,0.15000000000000002,0.05
-6.369074074074074,2,2,0.75,0.15000000000000002,0.05
-6.368518518518518,3,2,0.75,0.15000000000000002,0.05
-10.154779291937983,1,2,0.75,0.05,0.1
-6.368395061728394,2,2,0.75,0.05,0.1
-6.368518518518518,3,2,0.75,0.05,0.1
-10.154779291937983,1,2,0.75,0.1,0.1
-6.368395061728394,2,2,0.75,0.1,0.1
-6.368518518518518,3,2,0.75,0.1,0.1
-10.154779291937983,1,2,0.75,0.15000000000000002,0.1
-6.368395061728394,2,2,0.75,0.15000000000000002,0.1
-6.368518518518518,3,2,0.75,0.15000000000000002,0.1
-10.169122201127792,1,2,0.75,0.05,0.15000000000000002
-6.3674691358024695,2,2,0.75,0.05,0.15000000000000002
-6.368518518518518,3,2,0.75,0.05,0.15000000000000002
-10.169122201127792,1,2,0.75,0.1,0.15000000000000002
-6.3674691358024695,2,2,0.75,0.1,0.15000000000000002
-6.368518518518518,3,2,0.75,0.1,0.15000000000000002
-10.169122201127792,1,2,0.75,0.15000000000000002,0.15000000000000002
-6.3674691358024695,2,2,0.75,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,2,0.75,0.15000000000000002,0.15000000000000002
-10.173240932340203,1,2,0.75,0.05,0.2
-6.367047619047618,2,2,0.75,0.05,0.2
-6.368518518518518,3,2,0.75,0.05,0.2
-10.173240932340203,1,2,0.75,0.1,0.2
-6.367047619047618,2,2,0.75,0.1,0.2
-6.368518518518518,3,2,0.75,0.1,0.2
-10.173240932340203,1,2,0.75,0.15000000000000002,0.2
-6.367047619047618,2,2,0.75,0.15000000000000002,0.2
-6.368518518518518,3,2,0.75,0.15000000000000002,0.2
-10.15496432915826,1,2,0.75,0.05,0.25
-6.367126984126984,2,2,0.75,0.05,0.25
-6.368148148148148,3,2,0.75,0.05,0.25
-10.15496432915826,1,2,0.75,0.1,0.25
-6.367126984126984,2,2,0.75,0.1,0.25
-6.368148148148148,3,2,0.75,0.1,0.25
-10.15496432915826,1,2,0.75,0.15000000000000002,0.25
-6.367126984126984,2,2,0.75,0.15000000000000002,0.25
-6.368148148148148,3,2,0.75,0.15000000000000002,0.25
-10.137219447533,1,3,0.75,0.05,0.05
-6.369074074074074,2,3,0.75,0.05,0.05
-6.368518518518518,3,3,0.75,0.05,0.05
-10.137219447533,1,3,0.75,0.1,0.05
-6.369074074074074,2,3,0.75,0.1,0.05
-6.368518518518518,3,3,0.75,0.1,0.05
-10.137219447533,1,3,0.75,0.15000000000000002,0.05
-6.369074074074074,2,3,0.75,0.15000000000000002,0.05
-6.368518518518518,3,3,0.75,0.15000000000000002,0.05
-10.154779291937983,1,3,0.75,0.05,0.1
-6.368395061728394,2,3,0.75,0.05,0.1
-6.368518518518518,3,3,0.75,0.05,0.1
-10.154779291937983,1,3,0.75,0.1,0.1
-6.368395061728394,2,3,0.75,0.1,0.1
-6.368518518518518,3,3,0.75,0.1,0.1
-10.154779291937983,1,3,0.75,0.15000000000000002,0.1
-6.368395061728394,2,3,0.75,0.15000000000000002,0.1
-6.368518518518518,3,3,0.75,0.15000000000000002,0.1
-10.169122201127792,1,3,0.75,0.05,0.15000000000000002
-6.3674691358024695,2,3,0.75,0.05,0.15000000000000002
-6.368518518518518,3,3,0.75,0.05,0.15000000000000002
-10.169122201127792,1,3,0.75,0.1,0.15000000000000002
-6.3674691358024695,2,3,0.75,0.1,0.15000000000000002
-6.368518518518518,3,3,0.75,0.1,0.15000000000000002
-10.169122201127792,1,3,0.75,0.15000000000000002,0.15000000000000002
-6.3674691358024695,2,3,0.75,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,3,0.75,0.15000000000000002,0.15000000000000002
-10.173240932340203,1,3,0.75,0.05,0.2
-6.367047619047618,2,3,0.75,0.05,0.2
-6.368518518518518,3,3,0.75,0.05,0.2
-10.173240932340203,1,3,0.75,0.1,0.2
-6.367047619047618,2,3,0.75,0.1,0.2
-6.368518518518518,3,3,0.75,0.1,0.2
-10.173240932340203,1,3,0.75,0.15000000000000002,0.2
-6.367047619047618,2,3,0.75,0.15000000000000002,0.2
-6.368518518518518,3,3,0.75,0.15000000000000002,0.2
-10.15496432915826,1,3,0.75,0.05,0.25
-6.367126984126984,2,3,0.75,0.05,0.25
-6.368148148148148,3,3,0.75,0.05,0.25
-10.15496432915826,1,3,0.75,0.1,0.25
-6.367126984126984,2,3,0.75,0.1,0.25
-6.368148148148148,3,3,0.75,0.1,0.25
-10.15496432915826,1,3,0.75,0.15000000000000002,0.25
-6.367126984126984,2,3,0.75,0.15000000000000002,0.25
-6.368148148148148,3,3,0.75,0.15000000000000002,0.25
-10.15353606031265,1,2,1.0,0.05,0.05
-6.365925925925926,2,2,1.0,0.05,0.05
-6.368518518518518,3,2,1.0,0.05,0.05
-10.15353606031265,1,2,1.0,0.1,0.05
-6.365925925925926,2,2,1.0,0.1,0.05
-6.368518518518518,3,2,1.0,0.1,0.05
-10.15353606031265,1,2,1.0,0.15000000000000002,0.05
-6.365925925925926,2,2,1.0,0.15000000000000002,0.05
-6.368518518518518,3,2,1.0,0.15000000000000002,0.05
-10.183466008648379,1,2,1.0,0.05,0.1
-6.365132275132274,2,2,1.0,0.05,0.1
-6.368518518518518,3,2,1.0,0.05,0.1
-10.183466008648379,1,2,1.0,0.1,0.1
-6.365132275132274,2,2,1.0,0.1,0.1
-6.368518518518518,3,2,1.0,0.1,0.1
-10.183466008648379,1,2,1.0,0.15000000000000002,0.1
-6.365132275132274,2,2,1.0,0.15000000000000002,0.1
-6.368518518518518,3,2,1.0,0.15000000000000002,0.1
-10.185744156010744,1,2,1.0,0.05,0.15000000000000002
-6.364556878306878,2,2,1.0,0.05,0.15000000000000002
-6.368518518518518,3,2,1.0,0.05,0.15000000000000002
-10.185744156010744,1,2,1.0,0.1,0.15000000000000002
-6.364556878306878,2,2,1.0,0.1,0.15000000000000002
-6.368518518518518,3,2,1.0,0.1,0.15000000000000002
-10.185744156010744,1,2,1.0,0.15000000000000002,0.15000000000000002
-6.364556878306878,2,2,1.0,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,2,1.0,0.15000000000000002,0.15000000000000002
-10.136396448379388,1,2,1.0,0.05,0.2
-6.364228395061728,2,2,1.0,0.05,0.2
-6.368518518518518,3,2,1.0,0.05,0.2
-10.136396448379388,1,2,1.0,0.1,0.2
-6.364228395061728,2,2,1.0,0.1,0.2
-6.368518518518518,3,2,1.0,0.1,0.2
-10.136396448379388,1,2,1.0,0.15000000000000002,0.2
-6.364228395061728,2,2,1.0,0.15000000000000002,0.2
-6.368518518518518,3,2,1.0,0.15000000000000002,0.2
-10.098398321606224,1,2,1.0,0.05,0.25
-6.364179894179894,2,2,1.0,0.05,0.25
-6.368148148148148,3,2,1.0,0.05,0.25
-10.098398321606224,1,2,1.0,0.1,0.25
-6.364179894179894,2,2,1.0,0.1,0.25
-6.368148148148148,3,2,1.0,0.1,0.25
-10.098398321606224,1,2,1.0,0.15000000000000002,0.25
-6.364179894179894,2,2,1.0,0.15000000000000002,0.25
-6.368148148148148,3,2,1.0,0.15000000000000002,0.25
-10.15353606031265,1,3,1.0,0.05,0.05
-6.365925925925926,2,3,1.0,0.05,0.05
-6.368518518518518,3,3,1.0,0.05,0.05
-10.15353606031265,1,3,1.0,0.1,0.05
-6.365925925925926,2,3,1.0,0.1,0.05
-6.368518518518518,3,3,1.0,0.1,0.05
-10.15353606031265,1,3,1.0,0.15000000000000002,0.05
-6.365925925925926,2,3,1.0,0.15000000000000002,0.05
-6.368518518518518,3,3,1.0,0.15000000000000002,0.05
-10.183466008648379,1,3,1.0,0.05,0.1
-6.365132275132274,2,3,1.0,0.05,0.1
-6.368518518518518,3,3,1.0,0.05,0.1
-10.183466008648379,1,3,1.0,0.1,0.1
-6.365132275132274,2,3,1.0,0.1,0.1
-6.368518518518518,3,3,1.0,0.1,0.1
-10.183466008648379,1,3,1.0,0.15000000000000002,0.1
-6.365132275132274,2,3,1.0,0.15000000000000002,0.1
-6.368518518518518,3,3,1.0,0.15000000000000002,0.1
-10.185744156010744,1,3,1.0,0.05,0.15000000000000002
-6.364556878306878,2,3,1.0,0.05,0.15000000000000002
-6.368518518518518,3,3,1.0,0.05,0.15000000000000002
-10.185744156010744,1,3,1.0,0.1,0.15000000000000002
-6.364556878306878,2,3,1.0,0.1,0.15000000000000002
-6.368518518518518,3,3,1.0,0.1,0.15000000000000002
-10.185744156010744,1,3,1.0,0.15000000000000002,0.15000000000000002
-6.364556878306878,2,3,1.0,0.15000000000000002,0.15000000000000002
-6.368518518518518,3,3,1.0,0.15000000000000002,0.15000000000000002
-10.136396448379388,1,3,1.0,0.05,0.2
-6.364228395061728,2,3,1.0,0.05,0.2
-6.368518518518518,3,3,1.0,0.05,0.2
-10.136396448379388,1,3,1.0,0.1,0.2
-6.364228395061728,2,3,1.0,0.1,0.2
-6.368518518518518,3,3,1.0,0.1,0.2
-10.136396448379388,1,3,1.0,0.15000000000000002,0.2
-6.364228395061728,2,3,1.0,0.15000000000000002,0.2
-6.368518518518518,3,3,1.0,0.15000000000000002,0.2
-10.098398321606224,1,3,1.0,0.05,0.25
-6.364179894179894,2,3,1.0,0.05,0.25
-6.368148148148148,3,3,1.0,0.05,0.25
-10.098398321606224,1,3,1.0,0.1,0.25
-6.364179894179894,2,3,1.0,0.1,0.25
-6.368148148148148,3,3,1.0,0.1,0.25
-10.098398321606224,1,3,1.0,0.15000000000000002,0.25
-6.364179894179894,2,3,1.0,0.15000000000000002,0.25
-6.368148148148148,3,3,1.0,0.15000000000000002,0.25
